station_id_pseudo,num_bikes_available,num_ebikes_available,vehicle_types_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,is_charging,eightd_active_station_services,fetch_time_utc
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",0,21,0,1,1,1,2025-09-24T14:11:33+00:00,False,False,,2025-09-24T14:12:26+00:00
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",0,21,0,1,1,1,2025-09-24T14:23:19+00:00,False,False,,2025-09-24T14:34:57+00:00
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",0,21,0,1,1,1,2025-09-24T14:23:19+00:00,False,False,,2025-09-24T14:47:53+00:00
id_073be9a18791,2,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":1}]",0,20,0,1,1,1,2025-09-24T14:54:14+00:00,False,False,,2025-09-24T15:00:18+00:00
id_073be9a18791,2,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":1}]",0,20,0,1,1,1,2025-09-24T15:21:47+00:00,False,False,,2025-09-24T15:28:28+00:00
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",0,21,0,1,1,1,2025-09-24T15:42:59+00:00,False,False,,2025-09-24T15:45:00+00:00
id_073be9a18791,2,1,"[{""vehicle_type_id"":""11"",""count"":1},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,19,0,1,1,1,2025-09-24T15:52:59+00:00,False,False,,2025-09-24T15:57:39+00:00
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,20,0,1,1,1,2025-09-24T16:03:37+00:00,False,False,,2025-09-24T16:33:45+00:00
id_073be9a18791,4,1,"[{""vehicle_type_id"":""11"",""count"":1},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":2}]",2,16,0,1,1,1,2025-09-24T16:51:46+00:00,False,False,,2025-09-24T16:52:38+00:00
id_073be9a18791,6,3,"[{""vehicle_type_id"":""11"",""count"":3},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":2}]",0,16,0,1,1,1,2025-09-24T17:15:13+00:00,False,False,,2025-09-24T17:15:48+00:00
id_073be9a18791,4,3,"[{""vehicle_type_id"":""11"",""count"":3},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",0,18,0,1,1,1,2025-09-24T17:30:31+00:00,False,False,,2025-09-24T17:35:16+00:00
id_073be9a18791,3,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":2}]",0,19,0,1,1,1,2025-09-24T17:45:17+00:00,False,False,,2025-09-24T17:48:14+00:00
id_073be9a18791,3,2,"[{""vehicle_type_id"":""11"",""count"":2},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",0,19,0,1,1,1,2025-09-24T18:09:47+00:00,False,False,,2025-09-24T18:12:47+00:00
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",0,21,0,1,1,1,2025-09-24T18:40:10+00:00,False,False,,2025-09-24T18:41:08+00:00
id_073be9a18791,4,3,"[{""vehicle_type_id"":""11"",""count"":3},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",0,18,0,1,1,1,2025-09-24T18:50:06+00:00,False,False,,2025-09-24T18:54:32+00:00
id_073be9a18791,7,4,"[{""vehicle_type_id"":""11"",""count"":4},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":2}]",0,15,0,1,1,1,2025-09-24T19:17:15+00:00,False,False,,2025-09-24T19:18:35+00:00
id_073be9a18791,3,2,"[{""vehicle_type_id"":""11"",""count"":2},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",0,19,0,1,1,1,2025-09-24T19:30:54+00:00,False,False,,2025-09-24T19:30:59+00:00
id_073be9a18791,7,4,"[{""vehicle_type_id"":""11"",""count"":4},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":2}]",0,15,0,1,1,1,2025-09-24T19:43:13+00:00,False,False,,2025-09-24T19:43:23+00:00
id_073be9a18791,5,3,"[{""vehicle_type_id"":""11"",""count"":3},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":1}]",0,17,0,1,1,1,2025-09-24T19:51:32+00:00,False,False,,2025-09-24T19:55:55+00:00
id_073be9a18791,7,3,"[{""vehicle_type_id"":""11"",""count"":3},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":3}]",0,15,0,1,1,1,2025-09-24T20:27:37+00:00,False,False,,2025-09-24T20:27:52+00:00
id_073be9a18791,9,3,"[{""vehicle_type_id"":""11"",""count"":3},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":5}]",0,13,0,1,1,1,2025-09-24T20:40:07+00:00,False,False,,2025-09-24T20:41:07+00:00
id_073be9a18791,16,6,"[{""vehicle_type_id"":""11"",""count"":6},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":9}]",0,6,0,1,1,1,2025-09-24T20:52:54+00:00,False,False,,2025-09-24T20:53:58+00:00
id_073be9a18791,14,4,"[{""vehicle_type_id"":""11"",""count"":4},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":9}]",0,8,0,1,1,1,2025-09-24T21:17:02+00:00,False,False,,2025-09-24T21:18:00+00:00
id_073be9a18791,14,4,"[{""vehicle_type_id"":""11"",""count"":4},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":9}]",0,8,0,1,1,1,2025-09-24T21:30:23+00:00,False,False,,2025-09-24T21:31:05+00:00
id_073be9a18791,15,5,"[{""vehicle_type_id"":""11"",""count"":5},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":9}]",0,7,0,1,1,1,2025-09-24T21:42:34+00:00,False,False,,2025-09-24T21:43:28+00:00
id_073be9a18791,13,6,"[{""vehicle_type_id"":""11"",""count"":6},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":6}]",0,9,0,1,1,1,2025-09-24T21:52:49+00:00,False,False,,2025-09-24T21:56:14+00:00
id_073be9a18791,12,6,"[{""vehicle_type_id"":""11"",""count"":6},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":5}]",1,9,0,1,1,1,2025-09-24T22:21:03+00:00,False,False,,2025-09-24T22:24:08+00:00
id_073be9a18791,17,11,"[{""vehicle_type_id"":""11"",""count"":11},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":5}]",1,4,0,1,1,1,2025-09-24T22:36:52+00:00,False,False,,2025-09-24T22:38:04+00:00
id_073be9a18791,19,12,"[{""vehicle_type_id"":""11"",""count"":12},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":6}]",1,2,0,1,1,1,2025-09-24T22:46:25+00:00,False,False,,2025-09-24T22:50:42+00:00
id_073be9a18791,16,11,"[{""vehicle_type_id"":""11"",""count"":11},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":4}]",3,3,0,1,1,1,2025-09-24T23:10:43+00:00,False,False,,2025-09-24T23:12:48+00:00
id_073be9a18791,17,11,"[{""vehicle_type_id"":""11"",""count"":11},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":5}]",4,1,0,1,1,1,2025-09-24T23:28:17+00:00,False,False,,2025-09-24T23:28:58+00:00
id_073be9a18791,16,9,"[{""vehicle_type_id"":""11"",""count"":9},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":6}]",5,1,0,1,1,1,2025-09-24T23:41:25+00:00,False,False,,2025-09-24T23:41:40+00:00
id_073be9a18791,13,9,"[{""vehicle_type_id"":""11"",""count"":9},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":3}]",5,4,0,1,1,1,2025-09-24T23:53:32+00:00,False,False,,2025-09-24T23:53:52+00:00
id_073be9a18791,15,13,"[{""vehicle_type_id"":""11"",""count"":13},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":1}]",2,5,0,1,1,1,2025-09-25T01:37:13+00:00,False,False,,2025-09-25T01:37:24+00:00
id_073be9a18791,16,15,"[{""vehicle_type_id"":""11"",""count"":15},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",0,6,0,1,1,1,2025-09-25T02:49:44+00:00,False,False,,2025-09-25T02:50:59+00:00
id_073be9a18791,12,10,"[{""vehicle_type_id"":""11"",""count"":10},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":1}]",1,9,0,1,1,1,2025-09-25T03:32:08+00:00,False,False,,2025-09-25T03:32:18+00:00
id_073be9a18791,10,9,"[{""vehicle_type_id"":""11"",""count"":9},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,11,0,1,1,1,2025-09-25T03:50:21+00:00,False,False,,2025-09-25T03:51:38+00:00
id_073be9a18791,7,6,"[{""vehicle_type_id"":""11"",""count"":6},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,14,0,1,1,1,2025-09-25T04:09:01+00:00,False,False,,2025-09-25T04:18:21+00:00
id_073be9a18791,4,3,"[{""vehicle_type_id"":""11"",""count"":3},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,17,0,1,1,1,2025-09-25T04:25:06+00:00,False,False,,2025-09-25T04:39:43+00:00
id_073be9a18791,3,2,"[{""vehicle_type_id"":""11"",""count"":2},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,18,0,1,1,1,2025-09-25T04:40:01+00:00,False,False,,2025-09-25T04:52:35+00:00
id_073be9a18791,3,2,"[{""vehicle_type_id"":""11"",""count"":2},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,18,0,1,1,1,2025-09-25T04:40:01+00:00,False,False,,2025-09-25T05:17:12+00:00
id_073be9a18791,6,2,"[{""vehicle_type_id"":""11"",""count"":2},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":3}]",1,15,0,1,1,1,2025-09-25T05:19:35+00:00,False,False,,2025-09-25T05:36:39+00:00
id_073be9a18791,5,2,"[{""vehicle_type_id"":""11"",""count"":2},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":2}]",1,16,0,1,1,1,2025-09-25T05:40:28+00:00,False,False,,2025-09-25T05:49:36+00:00
id_073be9a18791,2,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":1}]",1,19,0,1,1,1,2025-09-25T06:17:43+00:00,False,False,,2025-09-25T06:17:51+00:00
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,20,0,1,1,1,2025-09-25T06:22:07+00:00,False,False,,2025-09-25T06:46:22+00:00
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,20,0,1,1,1,2025-09-25T06:22:07+00:00,False,False,,2025-09-25T06:58:56+00:00
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,20,0,1,1,1,2025-09-25T06:22:07+00:00,False,False,,2025-09-25T07:26:24+00:00
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,20,0,1,1,1,2025-09-25T07:41:25+00:00,False,False,,2025-09-25T07:42:25+00:00
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,20,0,1,1,1,2025-09-25T07:41:25+00:00,False,False,,2025-09-25T07:54:58+00:00
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,20,0,1,1,1,2025-09-25T07:41:25+00:00,False,False,,2025-09-25T08:30:22+00:00
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,20,0,1,1,1,2025-09-25T08:20:17+00:00,False,False,,2025-09-25T08:51:17+00:00
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,20,0,1,1,1,2025-09-25T08:20:17+00:00,False,False,,2025-09-25T09:15:30+00:00
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,20,0,1,1,1,2025-09-25T08:20:17+00:00,False,False,,2025-09-25T09:35:11+00:00
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,20,0,1,1,1,2025-09-25T08:20:17+00:00,False,False,,2025-09-25T09:47:58+00:00
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,20,0,1,1,1,2025-09-25T08:20:17+00:00,False,False,,2025-09-25T10:00:42+00:00
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,20,0,1,1,1,2025-09-25T08:20:17+00:00,False,False,,2025-09-25T10:31:36+00:00
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,20,0,1,1,1,2025-09-25T08:20:17+00:00,False,False,,2025-09-25T10:46:57+00:00
id_073be9a18791,2,1,"[{""vehicle_type_id"":""11"",""count"":1},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,19,0,1,1,1,2025-09-25T10:51:07+00:00,False,False,,2025-09-25T10:59:19+00:00
id_073be9a18791,2,1,"[{""vehicle_type_id"":""11"",""count"":1},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,19,0,1,1,1,2025-09-25T11:08:39+00:00,False,False,,2025-09-25T11:23:27+00:00
id_073be9a18791,2,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":1}]",1,19,0,1,1,1,2025-09-25T11:31:31+00:00,False,False,,2025-09-25T11:37:31+00:00
id_073be9a18791,2,1,"[{""vehicle_type_id"":""11"",""count"":1},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,19,0,1,1,1,2025-09-25T11:43:50+00:00,False,False,,2025-09-25T11:50:33+00:00
id_073be9a18791,2,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":1}]",1,19,0,1,1,1,2025-09-25T12:23:15+00:00,False,False,,2025-09-25T12:27:06+00:00
id_073be9a18791,2,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":1}]",2,18,0,1,1,1,2025-09-25T13:06:21+00:00,False,False,,2025-09-25T13:07:14+00:00
id_073be9a18791,2,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":1}]",2,18,0,1,1,1,2025-09-25T13:31:33+00:00,False,False,,2025-09-25T13:39:54+00:00
id_073be9a18791,2,1,"[{""vehicle_type_id"":""11"",""count"":1},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",2,18,0,1,1,1,2025-09-25T13:50:39+00:00,False,False,,2025-09-25T13:52:44+00:00
id_073be9a18791,1,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",2,19,0,1,1,1,2025-09-25T14:04:31+00:00,False,False,,2025-09-25T14:18:20+00:00
id_073be9a18791,3,1,"[{""vehicle_type_id"":""11"",""count"":1},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":1}]",2,17,0,1,1,1,2025-09-25T14:40:31+00:00,False,False,,2025-09-25T14:41:02+00:00
id_073be9a18791,2,0,"[{""vehicle_type_id"":""11"",""count"":0},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":1}]",2,18,0,1,1,1,2025-09-25T14:53:23+00:00,False,False,,2025-09-25T14:54:13+00:00
id_073be9a18791,4,2,"[{""vehicle_type_id"":""11"",""count"":2},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":1}]",1,17,0,1,1,1,2025-09-25T15:20:26+00:00,False,False,,2025-09-25T15:22:36+00:00
id_073be9a18791,3,2,"[{""vehicle_type_id"":""11"",""count"":2},{""vehicle_type_id"":""14"",""count"":1},{""vehicle_type_id"":""4"",""count"":0},{""vehicle_type_id"":""7"",""count"":0},{""vehicle_type_id"":""9"",""count"":0}]",1,18,0,1,1,1,2025-09-25T15:38:45+00:00,False,False,,2025-09-25T15:41:11+00:00
